ticker,period,category,price,support,resistance,dist_to_support_pct,dist_to_resistance_pct,volume_ratio,entry_trigger,entry_signal,signal_active,is_retest,retest_level,days_since_breakout,retest_worst_undercut_pct,tight_prior_base,prior_base_range_pct,company_name,sector,industry,description
FDXF,3mo,RETEST_BUY,120.13,120.84,131.64,-0.59,9.58,4.95,120.84,"ENTER - retest of 120.84 breakout level (24d ago), holding",True,True,120.84,24.0,0.69,False,10.76,"FedEx Freight Holding Company, ",Industrials,Integrated Freight & Logistics,"FedEx Freight Holding Company, Inc. provides less-than-truckload freight transportation services in the United States and internationally. The company offers FedEx Freight Priority services, including next-business-day service for shipments traveling up to 600 miles and second-business-day service for shipments traveling up to 1,600 miles and backed by a money-back service guarantee if published d"
FE,3mo,RETEST_BUY,45.26,45.11,47.24,0.33,4.37,1.37,45.11,"ENTER - retest of 45.11 breakout level (8d ago), holding (tight prior base)",True,True,45.11,8.0,-0.0,True,4.14,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,"FirstEnergy Corp., together with its subsidiaries, engages in the generation, distribution, and transmission of electricity in the United States. It operates through Distribution, Integrated, and Stand-Alone Transmission segments. The company owns and operates coal-fired, nuclear, hydroelectric, wind, and solar power generating facilities. The company operates 252,959 distribution line miles and 2"
FEAM,3mo,BREAKOUT_RALLY,2.5,1.58,2.39,58.23,-4.4,10.79,2.39,ENTER - closed above 2.39 resistance on 10.79x volume,True,False,,,,False,59.85,,,,
FEBO,3mo,NEAR_SUPPORT_BUY,0.7,0.68,0.77,2.94,10.0,323.21,0.68,ENTER - holding support at 0.68,True,False,,,,,,,,,
FEDU,3mo,NEAR_RESISTANCE_AVOID,10.22,10.02,10.47,2.0,2.45,0.83,10.47,WAIT - buy trigger is a close above 10.47,False,False,,,,,,,,,
FEED,3mo,NEUTRAL,0.75,0.66,4.62,13.64,516.0,0.31,4.62,NO SIGNAL - next trigger is a close above 4.62,False,False,,,,,,,,,
FEIM,3mo,NEUTRAL,85.53,60.0,89.76,42.55,4.95,1.97,89.76,NO SIGNAL - next trigger is a close above 89.76,False,False,,,,,,,,,
FELE,3mo,RETEST_BUY,95.51,95.43,100.15,0.08,4.86,5.17,95.43,"ENTER - retest of 95.43 breakout level (11d ago), holding",True,True,95.43,11.0,0.02,False,8.15,,,,
FEMY,3mo,NEUTRAL,2.59,2.5,3.21,3.6,23.94,0.03,3.21,NO SIGNAL - next trigger is a close above 3.21,False,False,,,,,,,,,
FENC,3mo,NEAR_RESISTANCE_AVOID,10.62,10.13,10.75,4.84,1.22,0.48,10.75,WAIT - buy trigger is a close above 10.75,False,False,,,,,,,,,
FENG,3mo,NEAR_SUPPORT_BUY,1.45,1.45,1.51,0.0,4.14,1.65,1.45,ENTER - holding support at 1.45,True,False,,,,,,,,,
FER,3mo,NEAR_SUPPORT_BUY,55.04,53.91,64.3,2.1,16.82,2.09,53.91,ENTER - holding support at 53.91,True,False,,,,,,,,,
FERA,3mo,NEAR_RESISTANCE_AVOID,10.52,10.45,10.54,0.67,0.19,2.31,10.54,WAIT - buy trigger is a close above 10.54,False,False,,,,,,,,,
FERG,3mo,RETEST_BUY,214.43,213.14,230.44,0.61,7.47,1.6,213.14,"ENTER - retest of 213.14 breakout level (32d ago), holding",True,True,213.14,32.0,0.15,False,14.88,Ferguson Enterprises Inc.,Industrials,Industrial Distribution,"Ferguson Enterprises Inc. distributes essential water and air solutions to specialized professional in the United States and Canada. The company provides various products and services, including plumbing; pipe, valves, and fittings; heating, ventilation, and air conditioning; appliances; lighting; and water and wastewater solutions to residential and non-residential customers. It also supplies spe"
FET,3mo,NEAR_RESISTANCE_AVOID,82.08,78.98,84.16,3.93,2.53,1.98,84.16,WAIT - buy trigger is a close above 84.16,False,False,,,,,,,,,
FF,3mo,NEAR_RESISTANCE_AVOID,5.56,5.47,5.65,1.65,1.62,1.33,5.65,WAIT - buy trigger is a close above 5.65,False,False,,,,,,,,,
FFA,3mo,RETEST_BUY,22.8,22.3,23.44,2.24,2.81,0.54,22.3,"ENTER - retest of 22.3 breakout level (23d ago), holding (tight prior base)",True,True,22.3,23.0,0.0,True,5.13,,,,
FFAI,3mo,NEUTRAL,1.76,1.56,1.85,12.82,5.11,1.48,1.85,NO SIGNAL - next trigger is a close above 1.85,False,False,,,,,,,,,
FFBC,3mo,RETEST_BUY,32.09,31.68,33.1,1.29,3.15,3.59,31.68,"ENTER - retest of 31.68 breakout level (2d ago), holding (tight prior base)",True,True,31.68,2.0,-0.19,True,3.9,,,,
FFC,3mo,RETEST_BUY,15.51,15.26,16.14,1.64,4.06,1.35,15.26,"ENTER - retest of 15.26 breakout level (10d ago), holding (tight prior base)",True,True,15.26,10.0,-0.0,True,2.57,,,,
FFIN,3mo,RETEST_BUY,32.81,32.33,33.58,1.48,2.35,2.3,32.33,"ENTER - retest of 32.33 breakout level (2d ago), holding (tight prior base)",True,True,32.33,2.0,-0.59,True,4.68,,,,
FFIV,3mo,NEAR_RESISTANCE_AVOID,432.03,400.07,435.23,7.99,0.74,2.53,435.23,WAIT - buy trigger is a close above 435.23,False,False,,,,,,"F5, Inc.",Technology,Software - Infrastructure,"F5, Inc. provides multicloud application security and delivery solutions in the United States, Europe, the Middle East, Africa, and the Asia Pacific region. The company's distributed cloud services enable its customers to deploy, secure, and operate applications in any architecture, from on-premises to the public cloud. It also offers unified, security, networking, and application management solut"
FG,3mo,NEAR_SUPPORT_BUY,23.1,22.46,23.97,2.85,3.77,7.19,22.46,ENTER - holding support at 22.46,True,False,,,,,,,,,
FGBI,3mo,NEAR_RESISTANCE_AVOID,8.65,8.23,8.81,5.1,1.85,8.47,8.81,WAIT - buy trigger is a close above 8.81,False,False,,,,,,,,,
FGBIP,3mo,RETEST_BUY,17.75,17.47,19.23,1.6,8.34,0.86,17.47,"ENTER - retest of 17.47 breakout level (5d ago), holding (tight prior base)",True,True,17.47,5.0,0.97,True,5.49,,,,
FGI,3mo,NEUTRAL,9.27,6.76,10.3,37.13,11.11,0.8,10.3,NO SIGNAL - next trigger is a close above 10.3,False,False,,,,,,,,,
FGII,3mo,NEAR_RESISTANCE_AVOID,10.01,9.96,10.03,0.5,0.2,16.06,10.03,WAIT - buy trigger is a close above 10.03,False,False,,,,,,,,,
FGL,3mo,NEUTRAL,4.6,4.09,22.71,12.47,393.7,0.27,22.71,NO SIGNAL - next trigger is a close above 22.71,False,False,,,,,,,,,
FGN,3mo,NEAR_RESISTANCE_AVOID,24.69,24.25,24.89,1.81,0.81,0.53,24.89,WAIT - buy trigger is a close above 24.89,False,False,,,,,,,,,
FGNX,3mo,NEUTRAL,7.45,6.51,7.96,14.44,6.85,1.08,7.96,NO SIGNAL - next trigger is a close above 7.96,False,False,,,,,,,,,
FGNXP,3mo,NEAR_RESISTANCE_AVOID,24.74,24.49,24.8,1.02,0.24,26.25,24.8,WAIT - buy trigger is a close above 24.8,False,False,,,,,,,,,
FGSN,3mo,NEAR_RESISTANCE_AVOID,20.63,20.61,21.04,0.1,1.99,1.05,21.04,WAIT - buy trigger is a close above 21.04,False,False,,,,,,,,,
FHB,3mo,NEAR_RESISTANCE_AVOID,25.76,25.22,26.11,2.14,1.36,2.26,26.11,WAIT - buy trigger is a close above 26.11,False,False,,,,,,,,,
FHI,3mo,RETEST_BUY,57.1,56.62,60.11,0.85,5.27,4.34,56.62,"ENTER - retest of 56.62 breakout level (4d ago), holding",True,True,56.62,4.0,1.64,False,10.2,,,,
FHN,3mo,RETEST_BUY,23.94,23.61,24.89,1.4,3.97,1.8,23.61,"ENTER - retest of 23.61 breakout level (3d ago), holding (tight prior base)",True,True,23.61,3.0,0.34,True,5.0,,,,
FHTX,3mo,RETEST_BUY,4.14,4.08,4.34,1.47,4.83,1.18,4.08,"ENTER - retest of 4.08 breakout level (11d ago), holding",True,True,4.08,11.0,0.25,False,33.13,,,,
FIBK,3mo,NEAR_RESISTANCE_AVOID,37.35,37.2,37.75,0.4,1.07,4.23,37.75,WAIT - buy trigger is a close above 37.75,False,False,,,,,,,,,
FICO,3mo,NEUTRAL,949.68,885.0,1014.0,7.31,6.77,2.3,1014.0,NO SIGNAL - next trigger is a close above 1014.0,False,False,,,,,,Fair Isaac Corporation,Technology,Software - Application,"Fair Isaac Corporation provides analytics software in the Americas, Europe, the Middle East, Africa, and the Asia Pacific. It operates through two segments, Scores and Software. The Scores segment offers business-to-business scoring solutions and services that give clients access to predictive credit and other scores that can be integrated into their transaction streams and decision-making process"
FIEE,3mo,NEAR_SUPPORT_BUY,3.8,3.79,4.3,0.26,13.16,0.24,3.79,ENTER - holding support at 3.79,True,False,,,,,,,,,
FIG,3mo,NEAR_SUPPORT_BUY,22.69,22.14,23.42,2.48,3.22,2.33,22.14,ENTER - holding support at 22.14,True,False,,,,,,,,,
FIGR,3mo,NEUTRAL,35.49,32.29,40.6,9.91,14.4,3.23,40.6,NO SIGNAL - next trigger is a close above 40.6,False,False,,,,,,,,,
FIGS,3mo,RETEST_BUY,13.06,12.88,14.29,1.4,9.42,0.96,12.88,"ENTER - retest of 12.88 breakout level (5d ago), holding",True,True,12.88,5.0,-0.0,False,21.54,,,,
FIGX,3mo,NEAR_RESISTANCE_AVOID,10.32,10.26,10.38,0.58,0.58,31.23,10.38,WAIT - buy trigger is a close above 10.38,False,False,,,,,,,,,
FINS,3mo,RETEST_BUY,12.23,12.2,12.55,0.25,2.62,0.9,12.2,"ENTER - retest of 12.2 breakout level (9d ago), holding (tight prior base)",True,True,12.2,9.0,0.44,True,1.9,,,,
FINV,3mo,NEAR_SUPPORT_BUY,3.3,3.22,3.49,2.48,5.76,4.58,3.22,ENTER - holding support at 3.22,True,False,,,,,,,,,
FINW,3mo,BELOW_SUPPORT,12.53,12.73,14.51,-1.57,15.8,2.61,12.73,WAIT - needs to reclaim 12.73 before entry,False,False,,,,,,,,,
FIP,3mo,NEUTRAL,3.0,2.77,3.53,8.3,17.67,2.19,3.53,NO SIGNAL - next trigger is a close above 3.53,False,False,,,,,,,,,
FIRY,3mo,NEAR_RESISTANCE_AVOID,10.34,9.55,10.42,8.27,0.77,1.77,10.42,WAIT - buy trigger is a close above 10.42,False,False,,,,,,,,,
FIS,3mo,BELOW_SUPPORT,35.62,36.67,40.18,-2.86,12.8,1.58,36.67,WAIT - needs to reclaim 36.67 before entry,False,False,,,,,,Fidelity National Information S,Technology,Information Technology Services,"Fidelity National Information Services, Inc. provides solutions to financial institutions, businesses, and developers worldwide. The company operates through Banking Solutions, Capital Market Solutions, and Corporate and Other segments. It provides core processing and ancillary applications; mobile and online banking; fraud, risk management, and compliance; card and retail payment; electronic fund"
FISI,3mo,NEAR_RESISTANCE_AVOID,40.64,39.81,41.68,2.08,2.56,2.95,41.68,WAIT - buy trigger is a close above 41.68,False,False,,,,,,,,,
FISN,3mo,NEUTRAL,8.47,7.77,9.05,9.01,6.85,6.83,9.05,NO SIGNAL - next trigger is a close above 9.05,False,False,,,,,,,,,
FISV,3mo,RETEST_BUY,47.19,47.14,52.57,0.11,11.4,1.81,47.14,"ENTER - retest of 47.14 breakout level (7d ago), holding (tight prior base)",True,True,47.14,7.0,0.0,True,6.79,"Fiserv, Inc.",,,
FITB,3mo,RETEST_BUY,52.91,52.75,55.38,0.3,4.67,1.99,52.75,"ENTER - retest of 52.75 breakout level (3d ago), holding (tight prior base)",True,True,52.75,3.0,1.97,True,4.38,Fifth Third Bancorp,Financial Services,Banks - Regional,"Fifth Third Bancorp operates as the bank holding company for Fifth Third Bank, National Association that provides a range of financial products and services in the United States. It operates through three segments: Commercial Banking, Consumer and Small Business Banking, and Wealth and Asset Management. The Commercial Banking segment offers credit intermediation, cash management, and financial ser"
FIVE,3mo,NEUTRAL,234.14,198.83,244.53,17.76,4.44,1.64,244.53,NO SIGNAL - next trigger is a close above 244.53,False,False,,,,,,,,,
FIVN,3mo,NEUTRAL,32.47,30.77,34.95,5.52,7.64,2.71,34.95,NO SIGNAL - next trigger is a close above 34.95,False,False,,,,,,,,,
FIX,3mo,NEAR_RESISTANCE_AVOID,1651.37,1620.17,1695.57,1.93,2.68,2.41,1695.57,WAIT - buy trigger is a close above 1695.57,False,False,,,,,,"Comfort Systems USA, Inc.",Industrials,Engineering & Construction,"Comfort Systems USA, Inc., together with its subsidiaries, provides mechanical and electrical installation, renovation, maintenance, repair, and replacement services for the mechanical and electrical services industry in the United States. The company operates through two segments: Mechanical and Electrical. It offers heating, ventilation, and air conditioning systems, as well as plumbing, electri"
FIZZ,3mo,NEAR_RESISTANCE_AVOID,31.6,31.07,32.09,1.71,1.55,1.88,32.09,WAIT - buy trigger is a close above 32.09,False,False,,,,,,,,,
FJDIU,3mo,BREAKOUT_RALLY,10.01,9.95,10.01,0.6,0.0,1.68,10.01,ENTER - closed above 10.01 resistance on 1.68x volume (tight prior base),True,False,,,,True,0.4,,,,
FJET,3mo,BELOW_SUPPORT,1.64,1.85,4.11,-11.35,150.61,2.49,1.85,WAIT - needs to reclaim 1.85 before entry,False,False,,,,,,,,,
FKWL,3mo,NEAR_RESISTANCE_AVOID,2.41,2.35,2.48,2.55,2.9,1.21,2.48,WAIT - buy trigger is a close above 2.48,False,False,,,,,,,,,
FLC,3mo,RETEST_BUY,16.1,15.99,16.79,0.69,4.29,1.29,15.99,"ENTER - retest of 15.99 breakout level (6d ago), holding (tight prior base)",True,True,15.99,6.0,0.0,True,1.75,,,,
FLD,3mo,NEUTRAL,0.57,0.51,0.59,11.76,3.51,1.17,0.59,NO SIGNAL - next trigger is a close above 0.59,False,False,,,,,,,,,
FLEX,3mo,NEAR_SUPPORT_BUY,108.51,105.38,116.92,2.97,7.75,3.31,105.38,ENTER - holding support at 105.38,True,False,,,,,,Flex Ltd.,Technology,Electronic Components,"Flex Ltd. provides technology innovation, supply chain, and manufacturing solutions to data center, communications, enterprise, consumer, automotive, healthcare, industrial, and power industries in the Americas, Asia, and Europe. The company operates through three segments: Integrated Technology Solutions (ITS), Regulated Manufacturing Solutions (RMS), and Cloud and Power Infrastructure (CPI). The"
FLG,3mo,RETEST_BUY,12.55,12.44,13.67,0.88,8.92,1.57,12.44,"ENTER - retest of 12.44 breakout level (3d ago), holding (tight prior base)",True,True,12.44,3.0,0.08,True,4.96,,,,
FLGT,3mo,BREAKOUT_RALLY,21.69,20.02,21.81,8.34,0.55,2.22,21.81,ENTER - closed above 21.81 resistance on 2.22x volume,True,False,,,,False,11.94,,,,
FLL,3mo,NEUTRAL,1.9,1.71,2.15,11.11,13.16,1.4,2.15,NO SIGNAL - next trigger is a close above 2.15,False,False,,,,,,,,,
FLNA,3mo,NEUTRAL,0.73,0.67,0.99,8.96,35.62,1.05,0.99,NO SIGNAL - next trigger is a close above 0.99,False,False,,,,,,,,,
FLNC,3mo,NEUTRAL,7.32,8.85,11.37,-17.29,55.33,5.67,11.37,NO SIGNAL - next trigger is a close above 11.37,False,False,,,,,,,,,
FLNG,3mo,NEAR_RESISTANCE_AVOID,32.42,29.44,32.67,10.12,0.77,1.19,32.67,WAIT - buy trigger is a close above 32.67,False,False,,,,,,,,,
FLNT,3mo,NEUTRAL,3.56,3.39,4.15,5.01,16.57,1.24,4.15,NO SIGNAL - next trigger is a close above 4.15,False,False,,,,,,,,,
FLO,3mo,RETEST_BUY,5.94,5.92,6.32,0.34,6.4,1.62,5.92,"ENTER - retest of 5.92 breakout level (10d ago), holding",True,True,5.92,10.0,1.01,False,12.29,,,,
FLOC,3mo,RETEST_BUY,20.25,20.2,20.79,0.25,2.67,1.62,20.2,"ENTER - retest of 20.2 breakout level (3d ago), holding",True,True,20.2,3.0,0.99,False,13.32,,,,
FLR,3mo,NEUTRAL,54.9,51.14,58.14,7.35,5.9,1.86,58.14,NO SIGNAL - next trigger is a close above 58.14,False,False,,,,,,,,,
FLS,3mo,NEAR_RESISTANCE_AVOID,73.88,71.75,74.79,2.97,1.23,1.48,74.79,WAIT - buy trigger is a close above 74.79,False,False,,,,,,,,,
FLUT,3mo,RETEST_BUY,89.56,89.71,102.41,-0.17,14.35,2.93,89.71,"ENTER - retest of 89.71 breakout level (1d ago), holding (tight prior base)",True,True,89.71,1.0,0.41,True,7.83,,,,
FLUX,3mo,NEUTRAL,0.55,0.51,0.61,7.84,10.91,0.2,0.61,NO SIGNAL - next trigger is a close above 0.61,False,False,,,,,,,,,
FLWS,3mo,BELOW_SUPPORT,2.48,2.71,3.74,-8.49,50.81,2.77,2.71,WAIT - needs to reclaim 2.71 before entry,False,False,,,,,,,,,
FLX,3mo,NEUTRAL,0.8,1.01,1.99,-20.79,148.75,1.39,1.99,NO SIGNAL - next trigger is a close above 1.99,False,False,,,,,,,,,
FLXS,3mo,NEAR_SUPPORT_BUY,79.69,78.48,84.67,1.54,6.25,1.58,78.48,ENTER - holding support at 78.48,True,False,,,,,,,,,
FLY,3mo,BREAKOUT_RALLY,20.97,20.35,21.5,3.05,2.53,3.9,21.5,ENTER - closed above 21.5 resistance on 3.9x volume,True,False,,,,False,18.29,,,,
FLYE,3mo,NEUTRAL,1.6,1.36,1.8,17.65,12.5,0.01,1.8,NO SIGNAL - next trigger is a close above 1.8,False,False,,,,,,,,,
FLYW,3mo,RETEST_BUY,17.34,16.98,18.42,2.12,6.23,1.34,16.98,"ENTER - retest of 16.98 breakout level (2d ago), holding",True,True,16.98,2.0,-1.74,False,13.06,,,,
FLYX,3mo,NEUTRAL,1.33,1.17,1.39,13.68,4.51,3.1,1.39,NO SIGNAL - next trigger is a close above 1.39,False,False,,,,,,,,,
FMAC,3mo,NEAR_RESISTANCE_AVOID,10.09,10.01,10.09,0.8,0.0,0.01,10.09,WAIT - buy trigger is a close above 10.09,False,False,,,,,,,,,
FMACU,3mo,NEAR_RESISTANCE_AVOID,10.31,10.15,10.35,1.58,0.39,0.0,10.35,WAIT - buy trigger is a close above 10.35,False,False,,,,,,,,,
FMAO,3mo,NEAR_RESISTANCE_AVOID,35.53,33.69,35.93,5.46,1.13,3.13,35.93,WAIT - buy trigger is a close above 35.93,False,False,,,,,,,,,
FMBH,3mo,NEAR_RESISTANCE_AVOID,49.98,49.69,50.26,0.58,0.56,3.79,50.26,WAIT - buy trigger is a close above 50.26,False,False,,,,,,,,,
FMC,3mo,NEAR_SUPPORT_BUY,10.09,10.0,11.62,0.9,15.16,3.02,10.0,ENTER - holding support at 10.0,True,False,,,,,,,,,
FMFC,3mo,NEUTRAL,0.21,0.2,0.22,5.0,4.76,1.44,0.22,NO SIGNAL - next trigger is a close above 0.22,False,False,,,,,,,,,
FMN,3mo,RETEST_BUY,10.42,10.43,11.22,-0.1,7.68,1.47,10.43,"ENTER - retest of 10.43 breakout level (7d ago), holding (tight prior base)",True,True,10.43,7.0,0.19,True,3.37,,,,
FMNB,3mo,NEAR_RESISTANCE_AVOID,15.56,15.33,15.93,1.5,2.38,2.94,15.93,WAIT - buy trigger is a close above 15.93,False,False,,,,,,,,,
FMS,3mo,RETEST_BUY,22.2,22.21,23.1,-0.05,4.05,2.05,22.21,"ENTER - retest of 22.21 breakout level (31d ago), holding",True,True,22.21,31.0,1.04,False,11.75,,,,
FMST,3mo,RETEST_BUY,0.74,0.73,1.24,1.37,67.57,0.83,0.73,"ENTER - retest of 0.73 breakout level (7d ago), holding",True,True,0.73,7.0,0.68,False,30.9,,,,
FMX,3mo,RETEST_BUY,118.72,118.03,122.73,0.58,3.38,1.21,118.03,"ENTER - retest of 118.03 breakout level (3d ago), holding (tight prior base)",True,True,118.03,3.0,-0.14,True,6.14,,,,
FMY,3mo,RETEST_BUY,11.4,11.39,11.6,0.09,1.75,0.55,11.39,"ENTER - retest of 11.39 breakout level (11d ago), holding (tight prior base)",True,True,11.39,11.0,1.58,True,4.17,,,,
FN,3mo,NEAR_SUPPORT_BUY,388.55,380.39,428.5,2.15,10.28,1.54,380.39,ENTER - holding support at 380.39,True,False,,,,,,,,,
FNB,3mo,RETEST_BUY,17.93,17.67,18.61,1.47,3.79,2.17,17.67,"ENTER - retest of 17.67 breakout level (39d ago), holding (tight prior base)",True,True,17.67,39.0,0.68,True,5.68,,,,
FND,3mo,NEAR_SUPPORT_BUY,47.28,47.2,50.65,0.17,7.13,1.57,47.2,ENTER - holding support at 47.2,True,False,,,,,,,,,
FNF,3mo,RETEST_BUY,42.5,42.32,47.37,0.43,11.46,2.87,42.32,"ENTER - retest of 42.32 breakout level (3d ago), holding",True,True,42.32,3.0,0.0,False,9.02,,,,
FNGR,3mo,NEUTRAL,0.14,0.13,0.36,7.69,157.14,0.1,0.36,NO SIGNAL - next trigger is a close above 0.36,False,False,,,,,,,,,
FNKO,3mo,NEUTRAL,5.38,5.18,5.94,3.86,10.41,1.59,5.94,NO SIGNAL - next trigger is a close above 5.94,False,False,,,,,,,,,
FNLC,3mo,NEAR_RESISTANCE_AVOID,35.18,34.63,35.59,1.59,1.17,5.13,35.59,WAIT - buy trigger is a close above 35.59,False,False,,,,,,,,,
FNRN,3mo,NEAR_RESISTANCE_AVOID,17.26,17.21,17.72,0.29,2.67,2.81,17.72,WAIT - buy trigger is a close above 17.72,False,False,,,,,,,,,
FNUC,3mo,NEAR_SUPPORT_BUY,1.68,1.64,1.79,2.44,6.55,7.99,1.64,ENTER - holding support at 1.64,True,False,,,,,,,,,
FNV,3mo,NEAR_RESISTANCE_AVOID,265.93,255.48,270.96,4.09,1.89,1.31,270.96,WAIT - buy trigger is a close above 270.96,False,False,,,,,,,,,
FNWB,3mo,NEUTRAL,10.36,10.03,11.46,3.29,10.62,1.96,11.46,NO SIGNAL - next trigger is a close above 11.46,False,False,,,,,,,,,
FNWD,3mo,RETEST_BUY,42.58,42.47,44.1,0.26,3.57,2.85,42.47,"ENTER - retest of 42.47 breakout level (10d ago), holding (tight prior base)",True,True,42.47,10.0,0.38,True,3.63,,,,
FOA,3mo,BELOW_SUPPORT,14.01,14.52,22.89,-3.51,63.38,2.39,14.52,WAIT - needs to reclaim 14.52 before entry,False,False,,,,,,,,,
FOCL,3mo,NEUTRAL,4.15,4.01,4.3,3.49,3.61,1.13,4.3,NO SIGNAL - next trigger is a close above 4.3,False,False,,,,,,,,,
FOF,3mo,RETEST_BUY,12.56,12.45,13.64,0.88,8.6,1.05,12.45,"ENTER - retest of 12.45 breakout level (4d ago), holding (tight prior base)",True,True,12.45,4.0,0.0,True,4.85,,,,
FOFO,3mo,NEAR_SUPPORT_BUY,1.83,1.82,2.34,0.55,27.87,2.24,1.82,ENTER - holding support at 1.82,True,False,,,,,,,,,
FOIL,3mo,NEAR_SUPPORT_BUY,20.34,20.0,23.42,1.7,15.14,0.6,20.0,ENTER - holding support at 20.0,True,False,,,,,,,,,
FOR,3mo,NEAR_SUPPORT_BUY,26.02,26.01,27.4,0.04,5.3,2.35,26.01,ENTER - holding support at 26.01,True,False,,,,,,,,,
FORM,3mo,NEAR_RESISTANCE_AVOID,118.38,104.02,121.58,13.81,2.7,2.35,121.58,WAIT - buy trigger is a close above 121.58,False,False,,,,,,,,,
FORR,3mo,RETEST_BUY,11.1,11.04,11.33,0.54,2.07,2.17,11.04,"ENTER - retest of 11.04 breakout level (3d ago), holding",True,True,11.04,3.0,0.0,False,9.29,,,,
FORTY,3mo,NEUTRAL,119.2,115.25,125.72,3.43,5.47,0.0,125.72,NO SIGNAL - next trigger is a close above 125.72,False,False,,,,,,,,,
FOSL,3mo,NEUTRAL,5.47,5.13,6.05,6.63,10.6,2.01,6.05,NO SIGNAL - next trigger is a close above 6.05,False,False,,,,,,,,,
